ticker,name,industry,marketCap
NEGG,"Newegg Commerce, Inc.",Internet Retail,984396400
NEM,Newmont Corporation,Gold,128577263766
NEN,New England Realty Associates Limited Partnership,Real Estate Services,229492986
NEO,"NeoGenomics, Inc.",Diagnostics & Research,1445261737
NEOG,Neogen Corporation,Diagnostics & Research,2344930075
NEON,Neonode Inc.,Electronic Components,29034455
NEOV,NeoVolta Inc.,Electrical Equipment & Parts,142463073
NEPH,"Nephros, Inc.",Medical Instruments & Supplies,39850061
NERV,"Minerva Neurosciences, Inc.",Biotechnology,272195963
NESR,National Energy Services Reunited Corp.,Oil & Gas Equipment & Services,2067959615
NET,"Cloudflare, Inc.",Software - Infrastructure,65158915790
NEU,NewMarket Corporation,Specialty Chemicals,5611447965
NEUP,Neuphoria Therapeutics Inc.,Biotechnology,21885729
NEWP,New Pacific Metals Corp.,Silver,726043019
NEWT,"NewtekOne, Inc.",Banks - Regional,371694260
NEXA,Nexa Resources S.A.,Other Industrial Metals & Mining,1489934374
NEXM,NexMetals Mining Corp.,Other Industrial Metals & Mining,123194556
NEXN,Nexxen International Ltd.,Advertising Agencies,343279772
NEXT,NextDecade Corporation,Oil & Gas Equipment & Services,1350487181
NFBK,"Northfield Bancorp, Inc. (Staten Island, NY)",Banks - Regional,570911857
NFE,New Fortress Energy Inc.,Oil & Gas Midstream,341463373
NFG,National Fuel Gas Company,Oil & Gas Integrated,8135212073
NFGC,New Found Gold Corp.,Gold,1009577708
NFLX,"Netflix, Inc.",Entertainment,320293220699
NG,NovaGold Resources Inc.,Gold,5157055762
NGD,New Gold Inc.,Gold,9018611644
NGEN,NervGen Pharma Corp.,Other,325287997
NGG,National Grid plc,Utilities - Regulated Electric,91590675930
NGL,NGL Energy Partners LP,Oil & Gas Midstream,1485771468
NGNE,Neurogene Inc.,Biotechnology,263326600
NGS,"Natural Gas Services Group, Inc.",Oil & Gas Equipment & Services,457382890
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Grocery Stores,595635785
NGVT,Ingevity Corporation,Specialty Chemicals,2707731969
NHC,National HealthCare Corporation,Medical Care Facilities,2611682537
NHI,"National Health Investors, Inc.",REIT - Healthcare Facilities,4271268089
NHIC,NewHold Investment Corp III,Shell Companies,287172735
NHTC,Natural Health Trends Corp.,Internet Retail,42660381
NI,NiSource Inc.,Utilities - Regulated Gas,21620128666
NIC,"Nicolet Bankshares, Inc.",Banks - Regional,2228345915
NICE,NICE Ltd.,Software - Application,6692268440
NIO,NIO Inc.,Auto Manufacturers,12515839083
NIPG,NIP Group Inc.,Entertainment,169783073
NIQ,NIQ Global Intelligence plc,Information Technology Services,3147650000
NISN,"Nisun International Enterprise Development Group Co., Ltd",Credit Services,7197537
NITO,"N2OFF, Inc.",Agricultural Inputs,2366484
NIU,Niu Technologies,Auto Manufacturers,264297865
NIVF,NewGenIvf Group Limited,Medical Care Facilities,321360
NIXX,"Nixxy, Inc.",Staffing & Employment Services,12753707
NJR,New Jersey Resources Corporation,Utilities - Regulated Gas,5419420242
NKE,"NIKE, Inc.",Footwear & Accessories,90451425862
NKLR,Terra Innovatum Global N.V.,Utilities - Regulated Electric,478469105
NKSH,"National Bankshares, Inc.",Banks - Regional,241903549
NKTR,Nektar Therapeutics,Biotechnology,1444252819
NKTX,"Nkarta, Inc.",Biotechnology,139572991
NL,"NL Industries, Inc.",Security & Protection Services,303926205
NLOP,Net Lease Office Properties,REIT - Office,288133759
NLY,"Annaly Capital Management, Inc.",REIT - Mortgage,16210878324
NMAX,Newsmax Inc.,Broadcasting,684384331
NMFC,New Mountain Finance Corporation,Asset Management,867540379
NMG,Nouveau Monde Graphite Inc.,Other Industrial Metals & Mining,373756081
NMIH,"NMI Holdings, Inc.",Insurance - Specialty,3123880660
NMM,Navios Maritime Partners L.P.,Marine Shipping,1771339115
NMP,NMP Acquisition Corp.,Shell Companies,160985997
NMR,"Nomura Holdings, Inc.",Capital Markets,27786080035
NMRA,"Neumora Therapeutics, Inc.",Biotechnology,552299933
NMRK,"Newmark Group, Inc.",Real Estate Services,3477734918
NMTC,NeuroOne Medical Technologies Corporation,Medical Devices,38016555
NN,NextNav Inc.,Software - Infrastructure,2178048226
NNBR,"NN, Inc.",Conglomerates,85081898
NNDM,Nano Dimension Ltd.,Computer Hardware,405946100
NNE,NANO Nuclear Energy Inc.,Specialty Industrial Machinery,1250753005
NNI,"Nelnet, Inc.",Credit Services,4688194558
NNN,"NNN REIT, Inc.",REIT - Retail,8287057811
NNNN,Anbio Biotechnology,Medical Instruments & Supplies,1107374976
NNOX,Nano-X Imaging Ltd.,Medical Devices,148108163
NNVC,"NanoViricides, Inc.",Biotechnology,20058639
NOA,North American Construction Group Ltd.,Oil & Gas Equipment & Services,449522701
NOAH,Noah Holdings Limited,Asset Management,791508744
NOC,Northrop Grumman Corporation,Aerospace & Defense,98644041892
NODK,"NI Holdings, Inc.",Insurance - Property & Casualty,273232205
NOEM,CO2 Energy Transition Corp.,Shell Companies,99116655
NOG,"Northern Oil and Gas, Inc.",Oil & Gas Exploration & Production,2438212544
NOK,Nokia Oyj,Communication Equipment,40366752834
NOMA,Nomadar Corp.,Leisure,72073655
NOMD,Nomad Foods Limited,Packaged Foods,1874137350
NOTE,"FiscalNote Holdings, Inc.",Information Technology Services,13826279
NOTV,"Inotiv, Inc.",Diagnostics & Research,9974542
NOV,NOV Inc.,Oil & Gas Equipment & Services,6930304663
NOVT,Novanta Inc.,Scientific & Technical Instruments,4981328127
NOW,"ServiceNow, Inc.",Software - Application,108041340000
NP,Neptune Insurance Holdings Inc.,Insurance Brokers,2365919900
NPAC,New Providence Acquisition Corp. III,Shell Companies,396577222
NPB,"Northpointe Bancshares, Inc.",Banks - Regional,598817854
NPCE,"NeuroPace, Inc.",Medical Devices,481796372
NPK,"National Presto Industries, Inc.",Aerospace & Defense,868102477
NPKI,NPK International Inc.,Oil & Gas Equipment & Services,1178701051
NPO,Enpro Inc.,Specialty Industrial Machinery,5713236362
NPT,Texxon Holding Limited,Specialty Retail,132444450
NPWR,NET Power Inc.,Specialty Industrial Machinery,457612683
NRC,National Research Corporation,Health Information Services,290435943
NRDS,"NerdWallet, Inc.",Internet Content & Information,663508224
NRDY,Nerdy Inc.,Software - Application,189207388
NREF,"NexPoint Real Estate Finance, Inc.",REIT - Mortgage,337078710
NRG,"NRG Energy, Inc.",Utilities - Independent Power Producers,34734826457
NRGV,"Energy Vault Holdings, Inc.",Utilities - Renewable,523504809
NRIM,"Northrim BanCorp, Inc.",Banks - Regional,554559856
NRIX,"Nurix Therapeutics, Inc.",Biotechnology,1617720579
NRP,Natural Resource Partners L.P.,Thermal Coal,1622817741
NRSN,NeuroSense Therapeutics Ltd.,Biotechnology,33112839
NRT,North European Oil Royalty Trust,Oil & Gas Exploration & Production,83082934
NRXP,"NRx Pharmaceuticals, Inc.",Biotechnology,51216910
NRXS,"NeurAxis, Inc.",Biotechnology,51666138
NSA,National Storage Affiliates Trust,REIT - Industrial,4247967133
NSC,Norfolk Southern Corporation,Railroads,70636884744
NSIT,"Insight Enterprises, Inc.",Electronics & Computer Distribution,2625211050
NSP,"Insperity, Inc.",Staffing & Employment Services,977920724
NSPR,"InspireMD, Inc.",Medical Devices,72454401
NSRX,Nasus Pharma Ltd.,Drug Manufacturers - General,48740831
NSSC,"Napco Security Technologies, Inc.",Security & Protection Services,1518943559
NSTS,"NSTS Bancorp, Inc.",Banks - Regional,59865791
NSYS,Nortech Systems Incorporated,Medical Devices,26635441
NTAP,"NetApp, Inc.",Software - Infrastructure,19453487381
NTB,The Bank of N.T. Butterfield & Son Limited,Banks - Diversified,2131364592
NTCL,NetClass Technology Inc,Software - Application,8354773
NTCT,"NetScout Systems, Inc.",Software - Infrastructure,2059002179
NTES,"NetEase, Inc.",Electronic Gaming & Multimedia,75779962031
NTGR,"NETGEAR, Inc.",Communication Equipment,580836340
NTHI,"NeOnc Technologies Holdings, Inc.",Biotechnology,205453897
NTIC,Northern Technologies International Corporation,Specialty Chemicals,84194049
NTIP,"Network-1 Technologies, Inc.",Specialty Business Services,36237919
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,1345943740
NTNX,"Nutanix, Inc.",Software - Infrastructure,11121548874
NTR,Nutrien Ltd.,Agricultural Inputs,35264625780
NTRA,"Natera, Inc.",Diagnostics & Research,28747973716
NTRB,Nutriband Inc.,Biotechnology,49353291
NTRP,"NextTrip, Inc.",Travel Services,41957097
NTRS,Northern Trust Corporation,Asset Management,26871802980
NTSK,"Netskope, Inc.",Software - Infrastructure,4524443196
NTST,NETSTREIT Corp.,REIT - Retail,1935097398
NTWK,"NetSol Technologies, Inc.",Software - Application,37395777
NTWO,Newbury Street II Acquisition Corp,Shell Companies,253342519
NTZ,Natuzzi S.p.A.,"Furnishings, Fixtures & Appliances",34585872
NU,Nu Holdings Ltd.,Banks - Regional,82568610081
NUAI,"New Era Energy & Digital, Inc.",Software - Infrastructure,245911506
NUE,Nucor Corporation,Steel,43210803406
NUS,"Nu Skin Enterprises, Inc.",Household & Personal Products,497738276
NUTR,NusaTrip Incorporated,Travel Services,173737512
NUTX,Nutex Health Inc.,Medical Care Facilities,746935768
NUVB,Nuvation Bio Inc.,Biotechnology,1985005577
NUVL,"Nuvalent, Inc.",Biotechnology,7857356609
NUWE,"Nuwellis, Inc.",Medical Devices,3972651
NVA,Nova Minerals Limited,Other Industrial Metals & Mining,282478610
NVAX,"Novavax, Inc.",Biotechnology,1368241538
NVCR,NovoCure Limited,Medical Devices,1403134222
NVCT,"Nuvectis Pharma, Inc.",Biotechnology,233921729
NVDA,NVIDIA Corporation,Semiconductors,4542455060000
NVEC,NVE Corporation,Semiconductors,321139451
NVGS,Navigator Holdings Ltd.,Oil & Gas Midstream,1227524099
NVMI,Nova Ltd.,Semiconductor Equipment & Materials,13152350407
NVNI,Nvni Group Limited,Software - Application,14392223
NVNO,enVVeno Medical Corporation,Medical Devices,6025019
NVO,Novo Nordisk A/S,Drug Manufacturers - General,216287292305
NVR,"NVR, Inc.",Residential Construction,22618727962
NVRI,Enviri Corporation,Waste Management,1535626665
NVS,Novartis AG,Drug Manufacturers - General,307162128151
NVST,Envista Holdings Corporation,Medical Instruments & Supplies,4712526000
NVT,nVent Electric plc,Electrical Equipment & Parts,18056133645
NVTS,Navitas Semiconductor Corporation,Semiconductors,1929253043
NVVE,Nuvve Holding Corp.,Specialty Retail,1767647
NVX,NOVONIX Limited,Electrical Equipment & Parts,208105077
NWAX,New America Acquisition I Corp.,Shell Companies,502980000
NWBI,"Northwest Bancshares, Inc.",Banks - Regional,1889175975
NWE,"NorthWestern Energy Group, Inc.",Utilities - Regulated Electric,4226031736
NWFL,Norwood Financial Corp.,Banks - Regional,291339191
NWG,NatWest Group plc,Banks - Regional,64617308749
NWGL,CL Workshop Group Limited,Lumber & Wood Production,20029330
NWL,Newell Brands Inc.,Household & Personal Products,1884304000
NWN,Northwest Natural Holding Company,Utilities - Regulated Gas,2067880832
NWPX,"NWPX Infrastructure, Inc.",Steel,712555622
NWS,News Corporation,Entertainment,13527510135
NWSA,News Corporation,Entertainment,12418558477
NWTG,"Newton Golf Company, Inc.",Leisure,6645557
NX,Quanex Building Products Corporation,Building Products & Equipment,1005591576
NXDR,"Nextdoor Holdings, Inc.",Internet Content & Information,639136963
NXE,NexGen Energy Ltd.,Uranium,7890154789
NXGL,"NEXGEL, Inc.",Medical Instruments & Supplies,10667504
NXL,"Nexalin Technology, Inc.",Medical Devices,8313169
NXPI,NXP Semiconductors N.V.,Semiconductors,60953040131
NXPL,NextPlat Corp,Software - Application,15127998
NXRT,"NexPoint Residential Trust, Inc.",REIT - Residential,752558833
NXST,"Nexstar Media Group, Inc.",Broadcasting,7126048596
NXT,Nextpower Inc.,Solar,16961880304
NXTC,"NextCure, Inc.",Biotechnology,46414422
NXTT,Next Technology Holding Inc.,Software - Application,12694646
NXXT,"NextNRG, Inc.",Utilities - Renewable,108003924
NYAX,Nayax Ltd.,Software - Infrastructure,2100481243
NYC,American Strategic Investment Co.,Real Estate Services,23521898
NYT,The New York Times Company,Publishing,11737833351
NYXH,Nyxoah SA,Medical Instruments & Supplies,191211692
O,Realty Income Corporation,REIT - Retail,59765222979
OABI,"OmniAb, Inc.",Biotechnology,243284626
OACC,Oaktree Acquisition Corp. III Life Sciences,Shell Companies,260085685
OAKU,Oak Woods Acquisition Corporation,Shell Companies,37743337
OBA,Oxley Bridge Acquisition Limited,Shell Companies,320045000
OBAI,"TG-17, Inc.",Software - Infrastructure,58910971
OBDC,Blue Owl Capital Corporation,Asset Management,6061032091
OBE,Obsidian Energy Ltd.,Oil & Gas Exploration & Production,537340684
OBIO,"Orchestra BioMed Holdings, Inc.",Biotechnology,215412949
OBK,"Origin Bancorp, Inc.",Banks - Regional,1352311579
OBT,"Orange County Bancorp, Inc.",Banks - Regional,466692485
OBTC,Osprey Bitcoin Trust,Investment - Banking & Investment Services,124751256
OC,Owens Corning,Building Products & Equipment,11114788865
OCC,Optical Cable Corporation,Communication Equipment,48253181
OCFC,OceanFirst Financial Corp.,Banks - Regional,1108211887
OCG,Oriental Culture Holding LTD,Internet Retail,2098389
OCGN,"Ocugen, Inc.",Biotechnology,462322607
OCS,Oculis Holding AG,Biotechnology,1648653045
OCSL,Oaktree Specialty Lending Corporation,Asset Management,1082571078
OCUL,"Ocular Therapeutix, Inc.",Biotechnology,1971199059
ODC,Oil-Dri Corporation of America,Specialty Chemicals,943990136
ODD,Oddity Tech Ltd.,Household & Personal Products,1585887284
ODFL,"Old Dominion Freight Line, Inc.",Trucking,38789851419
ODV,Osisko Development Corp.,Gold,1194787225
ODYS,Odysight.ai Inc.,Scientific & Technical Instruments,94054630
OEC,Orion S.A.,Specialty Chemicals,392486445
OESX,"Orion Energy Systems, Inc.",Electrical Equipment & Parts,52322461
OFAL,OFA Group,Engineering & Construction,7111806
OFG,OFG Bancorp,Banks - Regional,1818956850
OFIX,Orthofix Medical Inc.,Medical Devices,525487475
OFLX,"Omega Flex, Inc.",Specialty Industrial Machinery,363193706
OFRM,"Once Upon A Farm, PBC",Packaged Foods,834005504
OFS,OFS Capital Corporation,Asset Management,55869985
OGE,OGE Energy Corp.,Utilities - Regulated Electric,9538859345
OGEN,"Oragenics, Inc.",Biotechnology,2751046
OGI,Organigram Global Inc.,Drug Manufacturers - Specialty & Generic,175015709
OGN,Organon & Co.,Drug Manufacturers - General,1835479359
OGS,"ONE Gas, Inc.",Utilities - Regulated Gas,5101118466
OHI,"Omega Healthcare Investors, Inc.",REIT - Healthcare Facilities,14419138978
OI,"O-I Glass, Inc.",Packaging & Containers,2316205211
OII,"Oceaneering International, Inc.",Oil & Gas Equipment & Services,3216752803
OIM,Oneim Acquisition Corp.,Shell Companies,317645000
OIS,"Oil States International, Inc.",Oil & Gas Equipment & Services,541294819
OKE,"ONEOK, Inc.",Oil & Gas Midstream,53220405091
OKLO,Oklo Inc.,Utilities - Independent Power Producers,9987313034
OKTA,"Okta, Inc.",Software - Infrastructure,15048618065
OKUR,"OnKure Therapeutics, Inc.",Biotechnology,32651160
OKYO,OKYO Pharma Limited,Biotechnology,88004777
OLB,"The OLB Group, Inc.",Software - Infrastructure,4569045
OLED,Universal Display Corporation,Electronic Components,6026930399
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",Discount Stores,7058763064
OLMA,"Olema Pharmaceuticals, Inc.",Biotechnology,1868173171
OLN,Olin Corporation,Chemicals,2917248000
OLOX,Olenox Industries Inc.,Metal Fabrication,5856756
OLP,"One Liberty Properties, Inc.",REIT - Diversified,492210984
OLPX,"Olaplex Holdings, Inc.",Specialty Retail,1014618096
OM,"Outset Medical, Inc.",Medical Devices,69042200
OMAB,"Grupo Aeroportuario del Centro Norte, S.A.B. de C.V.",Airports & Air Services,6192462871
OMC,Omnicom Group Inc.,Advertising Agencies,21163388477
OMCL,"Omnicell, Inc.",Health Information Services,1625427627
OMDA,"Omada Health, Inc.",Health Information Services,650072627
OMER,Omeros Corporation,Biotechnology,811101251
OMEX,"Odyssey Marine Exploration, Inc.",Other Industrial Metals & Mining,90296355
OMF,"OneMain Holdings, Inc.",Credit Services,6690554375
OMH,Ohmyhome Limited,Real Estate Services,37208418
OMSE,OMS Energy Technologies Inc.,Oil & Gas Equipment & Services,187623272
ON,ON Semiconductor Corporation,Semiconductors,27829670034
ONB,Old National Bancorp,Banks - Regional,9496062940
ONC,BeOne Medicines AG,Biotechnology,38279902222
ONCH,1RT Acquisition Corp.,Shell Companies,213780000
ONCO,"Onconetix, Inc.",Biotechnology,1648316
ONCY,Oncolytics Biotech Inc.,Biotechnology,89819042
ONDS,Ondas Inc.,Communication Equipment,3805066026
ONEG,OneConstruction Group Limited,Engineering & Construction,52160000
ONEW,OneWater Marine Inc.,Specialty Retail,205176033
ONFO,"Onfolio Holdings, Inc.",Internet Content & Information,2742780
ONIT,Onity Group Inc.,Mortgage Finance,372139844
ONL,Orion Properties Inc.,REIT - Office,142476024
ONMD,OneMedNet Corporation,Health Information Services,35367009
ONON,On Holding AG,Footwear & Accessories,14764328638
ONTF,"ON24, Inc.",Software - Application,336729068
ONTO,Onto Innovation Inc.,Semiconductor Equipment & Materials,10660981244
OOMA,"Ooma, Inc.",Software - Application,310534143
OPAD,Offerpad Solutions Inc.,Real Estate Services,36682673
OPAL,OPAL Fuels Inc.,Utilities - Regulated Gas,390139232
OPBK,OP Bancorp,Banks - Regional,209793619
OPCH,"Option Care Health, Inc.",Medical Care Facilities,5458024096
OPEN,Opendoor Technologies Inc.,Real Estate Services,4176004474
OPFI,OppFi Inc.,Credit Services,760854074
OPHC,"OptimumBank Holdings, Inc.",Banks - Regional,62617978
OPK,"OPKO Health, Inc.",Diagnostics & Research,928918549
OPLN,"OPENLANE, Inc.",Auto & Truck Dealerships,2959429758
OPRA,Opera Limited,Internet Content & Information,1103567569
OPRT,Oportun Financial Corporation,Credit Services,216452843
OPRX,OptimizeRx Corporation,Health Information Services,152853346
OPTT,"Ocean Power Technologies, Inc.",Specialty Industrial Machinery,84671100
OPTU,"Optimum Communications, Inc.",Telecom Services,789315636
OPTX,"Syntec Optics Holdings, Inc.",Electronic Components,227428592
OPXS,"Optex Systems Holdings, Inc",Aerospace & Defense,98427491
OPY,Oppenheimer Holdings Inc.,Capital Markets,906936515
OR,OR Royalties Inc.,Gold,8245892676
ORA,"Ormat Technologies, Inc.",Utilities - Renewable,7318127757
ORBS,Eightco Holdings Inc.,Packaging & Containers,233441306
ORC,"Orchid Island Capital, Inc.",REIT - Mortgage,1381511598
ORCL,Oracle Corporation,Software - Infrastructure,449737759680
ORGN,"Origin Materials, Inc.",Chemicals,23034119
ORGO,Organogenesis Holdings Inc.,Drug Manufacturers - Specialty & Generic,474651411
